,FD_count,FD_mean,FD_std,FD_min,FD_1st,FD_median,FD_3rd,FD_max,SD_count,SD_mean,SD_std,SD_min,SD_1st,SD_median,SD_3rd,SD_max,FR_count,FR_mean,FR_std,FR_min,FR_1st,FR_median,FR_3rd,FR_max,SR_count,SR_mean,SR_std,SR_min,SR_1st,SR_median,SR_3rd,SR_max,SV_count,SV_mean,SV_std,SV_min,SV_1st,SV_median,SV_3rd,SV_max,SA_count,SA_mean,SA_std,SA_min,SA_1st,SA_median,SA_3rd,SA_max,PD_count,PD_mean,PD_std,PD_min,PD_1st,PD_median,PD_3rd,PD_max
5_seg2,57.0,262.6842105263158,159.79229351777002,83.0,167.0,233.0,266.0,816.0,72.0,38.708333333333336,19.51412453424514,17.0,17.0,33.0,50.0,100.0,21.0,3.2857142857142856,1.3093073414159542,0.0,3.0,4.0,4.0,6.0,21.0,3.4761904761904763,1.8873009198071096,0.0,2.0,4.0,4.0,8.0,38.0,354.3831970040953,188.95538560605567,96.80234561392,208.0169557610915,270.86216074063776,525.5679431625375,802.2103920952643,38.0,17.87761976347291,13.706649679656575,2.0234539561912754,6.525758661927536,13.785490785758268,30.744878581975875,42.541485861404475,21.0,-0.3249305469811001,0.7673297856853987,-2.7849305469811,-0.4149305469811,-0.06493054698110035,0.0900694530188999,0.29506945301890003
5_seg20,561.0,298.1960784313725,274.2850069836527,67.0,167.0,217.0,316.0,2598.0,634.0,42.522082018927435,19.9971637345825,17.0,33.0,50.0,50.0,117.0,201.0,3.577114427860697,1.2430903554612578,0.0,3.0,4.0,4.0,7.0,201.0,3.228855721393035,1.6085282664844909,0.0,2.0,3.0,4.0,9.0,461.0,372.89049462363084,217.68501463213872,27.266572518553943,221.08172140970143,334.72091137534784,474.6925349448831,1828.592966053549,461.0,17.617276081915954,11.394158992074379,1.1634507083949752,8.372275377372782,14.929167669905286,25.915935388884268,56.808215903533295,201.0,-0.02664696489154785,0.3462010458954514,-2.7849305469811,-0.10493054698110038,0.02506945301889996,0.1550694530189003,0.5450694530189
5_seg21,584.0,300.7431506849315,274.1014619539409,67.0,167.0,217.0,316.0,2598.0,657.0,42.427701674277024,19.898937334873125,17.0,33.0,50.0,50.0,117.0,211.0,3.5592417061611368,1.2267057680226063,0.0,3.0,4.0,4.0,7.0,211.0,3.18957345971564,1.595256452903531,0.0,2.0,3.0,4.0,9.0,481.0,374.9550462216367,216.83601413242195,27.266572518553943,222.4667135143152,337.62757663332934,476.61670755469595,1828.592966053549,481.0,17.605389470950858,11.333996149651586,1.1634507083949752,8.400605791482048,14.929582960890965,25.794058143700237,56.808215903533295,211.0,-0.012892632289156963,0.3437082351887763,-2.7849305469811,-0.09993054698110004,0.04006945301890008,0.17506945301889987,0.5450694530189
5_seg22,609.0,303.08702791461417,273.4058230148398,67.0,167.0,217.0,316.0,2598.0,684.0,42.48538011695906,19.916180646375143,17.0,33.0,50.0,50.0,117.0,221.0,3.5520361990950224,1.2296555018496538,0.0,3.0,4.0,4.0,7.0,221.0,3.171945701357467,1.588976319047204,0.0,2.0,3.0,4.0,9.0,502.0,373.80188544140776,216.32869882130922,27.266572518553943,220.78403802644414,335.9375067373632,475.56364597423334,1828.592966053549,502.0,17.519881410014715,11.397820444003955,1.1634507083949752,8.349803856831388,14.919352480423985,25.7029273008283,56.808215903533295,221.0,0.0016079145573614526,0.3438735029251105,-2.7849305469811,-0.08993054698109981,0.05506945301889976,0.18006945301889976,0.5450694530189
5_seg23,640.0,300.871875,269.1849271956785,67.0,167.0,217.0,316.0,2598.0,720.0,42.37777777777778,20.02707640204665,17.0,17.0,50.0,50.0,117.0,231.0,3.5541125541125536,1.2105938052003795,0.0,3.0,4.0,4.0,7.0,231.0,3.1948051948051948,1.5634879711078633,0.0,2.0,3.0,4.0,9.0,528.0,378.44275702662674,224.74575419056373,27.266572518553943,221.59135690070443,341.3142379674874,479.21811097795165,1828.592966053549,528.0,17.599479314739995,11.470802545829295,1.1634507083949752,8.28701254371729,14.926520312092455,25.9781532900788,56.808215903533295,231.0,-0.00209504914560226,0.3380639748364961,-2.7849305469811,-0.0974305469811001,0.04506945301889997,0.1775694530188998,0.5450694530189
5_seg24,660.0,305.25606060606066,281.2298746149845,67.0,167.0,217.0,320.25,2598.0,741.0,42.549257759784076,19.934875459442186,17.0,33.0,50.0,50.0,117.0,241.0,3.531120331950208,1.2281703829789077,0.0,3.0,4.0,4.0,7.0,241.0,3.149377593360996,1.5793226483725602,0.0,2.0,3.0,4.0,9.0,547.0,380.5086341869885,222.7889447257236,27.266572518553943,225.0551802485425,343.7614126448313,481.26950768059385,1828.592966053549,547.0,17.773641551273066,11.484813682433035,1.1634507083949752,8.35441015134019,14.950945875095966,26.186074720763852,56.808215903533295,241.0,0.003202233101887462,0.3344324156377821,-2.7849305469811,-0.09493054698110016,0.05006945301889987,0.18506945301889965,0.5450694530189
5_seg25,682.0,308.40469208211135,283.58509408526743,67.0,167.0,217.0,333.0,2598.0,769.0,42.38491547464239,19.872905583418888,17.0,33.0,50.0,50.0,117.0,251.0,3.50597609561753,1.2340843340008392,0.0,3.0,4.0,4.0,7.0,251.0,3.139442231075697,1.6001493954157535,0.0,2.0,3.0,4.0,9.0,565.0,382.14297577326164,225.72532414864983,27.266572518553943,224.91033043716308,344.43795421804947,481.4557291696301,1828.592966053549,565.0,17.75829669125429,11.457270630300842,1.1634507083949752,8.348825985668823,15.01848725927365,26.07549782068205,56.808215903533295,251.0,0.011742759791808279,0.33472315253746865,-2.7849305469811,-0.08993054698109981,0.06006945301889965,0.19506945301889989,0.5800694530189001
5_seg26,713.0,306.90883590462835,279.6601244667551,67.0,167.0,217.0,333.0,2598.0,802.0,42.26558603491272,19.835479069858412,17.0,33.0,50.0,50.0,117.0,261.0,3.5172413793103448,1.235955584516107,0.0,3.0,4.0,4.0,7.0,261.0,3.153256704980843,1.588261908987749,0.0,2.0,3.0,4.0,9.0,592.0,381.3017881156752,224.05860272262086,27.266572518553943,224.2994262064511,344.33352908856955,482.415414187838,1828.592966053549,592.0,17.65503510732806,11.482165023206074,1.1634507083949752,8.237702410988739,14.929375315398126,25.92600911695544,56.808215903533295,261.0,0.018421943440355856,0.3310910958243343,-2.7849305469811,-0.08493054698109992,0.06006945301889965,0.19506945301889989,0.5800694530189001
5_seg27,745.0,304.57181208053686,278.41219443627983,67.0,167.0,217.0,316.0,2598.0,838.0,42.5,20.125160937192764,17.0,33.0,50.0,50.0,133.0,271.0,3.5313653136531364,1.2284941019981548,0.0,3.0,4.0,4.0,7.0,271.0,3.177121771217712,1.588731330550388,0.0,2.0,3.0,4.0,9.0,620.0,380.1341148411996,223.45681375655576,27.266572518553943,222.44829165336014,341.7674198304516,482.415414187838,1828.592966053549,620.0,17.693351375622505,11.524447181603547,1.1634507083949752,8.28701254371729,14.940264417993465,25.92600911695544,56.808215903533295,271.0,0.01329823530672279,0.3318980198991192,-2.7849305469811,-0.08993054698109981,0.06006945301889965,0.19506945301889989,0.5800694530189001
5_seg28,777.0,302.3848133848134,274.0158630858399,67.0,167.0,217.0,316.0,2598.0,873.0,42.7651775486827,20.473602981248984,17.0,33.0,50.0,50.0,167.0,281.0,3.5551601423487544,1.2209408225298963,0.0,3.0,4.0,4.0,7.0,281.0,3.188612099644128,1.5686704546922865,0.0,2.0,3.0,4.0,9.0,650.0,379.862948276634,221.8862591396073,27.266572518553943,222.17272146499684,342.9673516397291,481.0636241540857,1828.592966053549,650.0,17.750235801365218,11.536178158646187,1.1634507083949752,8.349803856831388,15.018238257386422,26.0219992678985,56.808215903533295,281.0,0.010496499282245105,0.3273030965025733,-2.7849305469811,-0.08993054698109981,0.05006945301889987,0.19506945301889989,0.5800694530189001
5_seg29,804.0,303.3358208955224,274.8586262406129,67.0,167.0,217.0,316.0,2598.0,899.0,42.973303670745274,20.57517476424377,17.0,33.0,50.0,50.0,167.0,291.0,3.5567010309278353,1.2174229891238333,0.0,3.0,4.0,4.0,7.0,291.0,3.171821305841924,1.559629636305058,0.0,2.0,3.0,4.0,9.0,675.0,378.61213419934296,220.1913973697369,27.266572518553943,222.24615633349632,340.6349610438663,479.5257197630668,1828.592966053549,675.0,17.73986333737932,11.504204045917986,1.1634507083949752,8.35441015134019,15.074991826121275,26.000076278988647,56.808215903533295,291.0,0.00797323308762843,0.32213416195120725,-2.7849305469811,-0.0974305469811001,0.04006945301890008,0.18756945301889985,0.5800694530189001
5_seg3,86.0,265.3372093023256,186.31558366606444,83.0,150.0,200.0,291.5,966.0,110.0,39.0,20.41585999779439,17.0,17.0,33.0,50.0,100.0,31.0,3.419354838709677,1.3607398367159709,0.0,3.0,4.0,4.0,7.0,31.0,3.612903225806452,1.8380681770967893,0.0,2.0,4.0,5.0,8.0,56.0,357.38398755715326,167.42420880833572,96.80234561392,217.9354304902707,327.93011921335653,477.14928747339536,802.2103920952643,56.0,17.919947580226935,12.250989494512249,2.0234539561912754,7.9335610229299816,14.926520312092455,27.57594289957479,42.541485861404475,31.0,-0.2757369985940034,0.648479113996991,-2.7849305469811,-0.4124305469811,-0.06493054698110035,0.03256945301890002,0.29506945301890003
5_seg30,829.0,303.9746682750302,273.22229643748364,67.0,167.0,233.0,316.0,2598.0,924.0,43.46969696969697,21.32537366077232,17.0,33.0,50.0,50.0,183.0,301.0,3.5415282392026577,1.2148126014739429,0.0,3.0,4.0,4.0,7.0,301.0,3.1561461794019934,1.5445184034385455,0.0,2.0,3.0,4.0,9.0,697.0,376.26201367767953,217.75503172308385,27.266572518553943,222.39302607049515,335.06041019876596,476.0041613936688,1828.592966053549,697.0,17.734137162246185,11.477694031174345,1.1634507083949752,8.372275377372782,15.074991826121275,25.915935388884268,56.808215903533295,301.0,0.007926595876042762,0.31710536028867364,-2.7849305469811,-0.09493054698110016,0.030069453018900294,0.18006945301889976,0.5800694530189001
5_seg31,848.0,307.51650943396226,279.1584836524255,67.0,167.0,225.0,333.0,2598.0,946.0,43.461945031712474,21.278081477076906,17.0,33.0,50.0,50.0,183.0,311.0,3.5209003215434085,1.2202777948007444,0.0,3.0,4.0,4.0,7.0,311.0,3.12540192926045,1.5596828924587602,0.0,2.0,3.0,4.0,9.0,713.0,375.7119588499045,216.24535469778908,27.266572518553943,224.99987800181012,334.72091137534784,475.1181326211827,1828.592966053549,713.0,17.720591238172787,11.474560621943633,1.1634507083949752,8.400605791482048,15.074106597009392,25.76540161152748,56.808215903533295,311.0,0.005262379063915983,0.3145372352153152,-2.7849305469811,-0.09493054698110016,0.030069453018900294,0.17506945301889987,0.5800694530189001
5_seg32,879.0,306.3162684869169,279.325053086421,67.0,167.0,217.0,324.5,2598.0,978.0,43.370143149284246,21.30607498578412,17.0,33.0,50.0,50.0,183.0,321.0,3.53582554517134,1.2245381862034377,0.0,3.0,4.0,4.0,7.0,321.0,3.1277258566978188,1.5549952169092327,0.0,2.0,3.0,4.0,9.0,742.0,375.8983092144712,219.59749709002102,27.266572518553943,221.84574819740345,331.98334565369436,475.56364597423334,1828.592966053549,742.0,17.648136544859696,11.529060738792785,1.1634507083949752,8.262494601878128,14.990606371385072,25.885466077588266,56.808215903533295,321.0,0.0009417271622020844,0.31198310132140905,-2.7849305469811,-0.09993054698110047,0.03006945301889985,0.17506945301889987,0.5800694530189001
5_seg33,903.0,307.47286821705427,280.8636725060046,67.0,167.0,217.0,333.0,2598.0,1007.0,43.529294935451844,21.392639287969423,17.0,33.0,50.0,50.0,183.0,331.0,3.5317220543806647,1.2314279939689174,0.0,3.0,4.0,4.0,7.0,331.0,3.1208459214501514,1.5581322960344015,0.0,2.0,3.0,4.0,9.0,763.0,373.64776534948464,218.86067859722385,27.266572518553943,220.73253297020128,329.6567240457658,474.4548930962362,1828.592966053549,763.0,17.639342292068342,11.580821741252048,1.1634507083949752,8.198673732466087,14.963223487270946,25.85499676629225,56.808215903533295,331.0,-0.003042329458441486,0.3096016250840617,-2.7849305469811,-0.10743054698110033,0.02506945301889996,0.16506945301890008,0.5800694530189001
5_seg34,911.0,307.6630076838639,280.4757801209587,67.0,167.0,217.0,333.0,2598.0,1016.0,43.55314960629922,21.33618148396081,17.0,33.0,50.0,50.0,183.0,333.0,3.537537537537537,1.2158352535592691,1.0,3.0,4.0,4.0,7.0,333.0,3.1321321321321323,1.5485965140124152,0.0,2.0,3.0,4.0,9.0,770.0,373.08174435184617,218.174311170088,27.266572518553943,220.70867160111317,329.54522412721616,474.0511058057122,1828.592966053549,770.0,17.620922477634817,11.543041524827672,1.1634507083949752,8.19937263294876,15.018238257386422,25.757762586772557,56.808215903533295,333.0,0.0042586422080890885,0.2685146059671877,-2.1449305469811,-0.10493054698110038,0.02506945301889996,0.16506945301890008,0.5800694530189001
5_seg4,118.0,266.22033898305085,182.2269710676757,83.0,150.0,200.0,300.0,966.0,145.0,39.92413793103447,19.626400430790454,17.0,17.0,33.0,50.0,100.0,41.0,3.5853658536585367,1.264428917656061,0.0,3.0,4.0,4.0,7.0,41.0,3.5853658536585367,1.6275074463131889,0.0,2.0,4.0,4.0,8.0,85.0,336.89007782302264,166.703885564147,27.266572518553943,195.3690103045835,313.09540509810955,459.98334311412566,802.2103920952643,85.0,16.449039794378653,11.733443700408634,2.0234539561912754,6.447177340051256,13.643095132496596,24.054164309577885,42.541485861404475,41.0,-0.14127201039573425,0.6144499820878871,-2.7849305469811,-0.17493054698109978,-0.014930546981100525,0.18506945301889965,0.5450694530189
5_seg5,155.0,255.54838709677418,173.1420178863908,67.0,150.0,200.0,283.0,966.0,184.0,39.35326086956522,19.137700332278115,17.0,17.0,33.0,50.0,100.0,51.0,3.7843137254901964,1.269861811225081,0.0,3.0,4.0,4.5,7.0,51.0,3.647058823529412,1.5076276650654128,0.0,2.5,4.0,4.0,8.0,117.0,351.42047686538825,183.64073027845984,27.266572518553943,207.94761653350122,319.9930393189589,481.0832861915577,1046.1668719343897,117.0,16.416157737904047,11.528396324990934,2.0234539561912754,6.447177340051256,13.618628212736914,26.043922256808358,42.541485861404475,51.0,-0.11963642933404127,0.5579000015815611,-2.7849305469811,-0.18243054698110006,0.01006945301889983,0.15506945301890007,0.5450694530189
5_seg6,189.0,253.46560846560845,164.93923811021378,67.0,150.0,200.0,283.0,966.0,219.0,39.684931506849324,18.63916910996749,17.0,17.0,33.0,50.0,100.0,61.0,3.868852459016393,1.231197382443416,0.0,3.0,4.0,5.0,7.0,61.0,3.6229508196721314,1.4850806311020008,0.0,3.0,4.0,4.0,8.0,143.0,366.3221784360848,230.8056231778557,27.266572518553943,199.79119522220554,319.9930393189589,484.9959400072461,1828.592966053549,143.0,16.681194165750433,11.700323436999664,2.0234539561912754,7.084794294722222,13.635421162255161,26.31438539033231,47.408362653132755,61.0,-0.10238956337454276,0.5169337666719819,-2.7849305469811,-0.17493054698109978,0.005069453018899939,0.15506945301889985,0.5450694530189
5_seg7,215.0,262.4046511627907,187.9401350717536,67.0,150.0,217.0,300.0,1666.0,252.0,39.595238095238095,18.809668858663272,17.0,17.0,33.0,50.0,100.0,71.0,3.788732394366197,1.2179079599020428,0.0,3.0,4.0,5.0,7.0,71.0,3.591549295774648,1.4887911183116935,0.0,2.5,4.0,4.0,8.0,162.0,373.7200230729235,226.33267648956897,27.266572518553943,208.39402735362026,329.1536188944744,510.45173307338166,1828.592966053549,162.0,17.19484277649628,11.744847844153712,1.1634507083949752,7.558733159314532,14.339055069336295,27.594905017596787,47.408362653132755,71.0,-0.06324040613602969,0.4918775571085986,-2.7849305469811,-0.12743054698110012,0.03006945301889985,0.1600694530189002,0.5450694530189
5_seg8,245.0,259.6408163265306,185.3886744714512,67.0,150.0,200.0,300.0,1666.0,295.0,39.322033898305094,19.42177811728221,17.0,17.0,33.0,50.0,100.0,81.0,3.7654320987654315,1.2069756101333573,0.0,3.0,4.0,5.0,7.0,81.0,3.679012345679012,1.6111111111111107,0.0,3.0,4.0,4.0,9.0,180.0,375.4707338853409,218.33361429134632,27.266572518553943,209.95095126138,344.4255796298604,498.6197845445092,1828.592966053549,180.0,17.72300538899029,11.83015877319384,1.1634507083949752,8.007631583603466,15.127221074443712,27.229661630013343,50.94389804893957,81.0,-0.07548610253665568,0.4939509084919269,-2.7849305469811,-0.1549305469811002,0.03506945301890019,0.16506945301890008,0.5450694530189
5_seg9,273.0,263.8241758241758,190.4601583360172,67.0,150.0,217.0,300.0,1666.0,324.0,39.71913580246913,19.449023737150664,17.0,17.0,33.0,50.0,100.0,91.0,3.7472527472527473,1.198085570987747,0.0,3.0,4.0,5.0,7.0,91.0,3.604395604395605,1.5838007792727309,0.0,2.5,4.0,4.0,9.0,205.0,373.68627615554044,212.45401371625442,27.266572518553943,217.84270279237413,343.7614126448313,489.7879907866977,1828.592966053549,205.0,17.640972456410047,11.942185268334189,1.1634507083949752,7.995114603269816,15.01848725927365,27.1173948931632,51.35438484796251,91.0,-0.06498549203604517,0.4686520235416882,-2.7849305469811,-0.13993054698110008,0.03506945301890019,0.15756945301890002,0.5450694530189
6_seg1,37.0,212.94594594594597,148.541603963698,83.0,133.0,183.0,250.0,983.0,38.0,43.89473684210525,23.65151212088884,17.0,21.0,41.5,50.0,100.0,11.0,4.090909090909091,1.814086296433852,0.0,3.5,5.0,5.0,6.0,11.0,3.4545454545454546,1.752919642404429,0.0,2.5,4.0,5.0,5.0,28.0,384.84179553837896,331.15321680682314,61.101871010124704,212.9406568962133,324.97647533017005,457.7070783001155,1874.3819903150365,28.0,18.072058654789,14.845831307292842,1.03873180717212,6.806719671955412,10.89495424755764,26.032081400479978,49.95217994580668,11.0,-0.2976578197083728,0.8601841768957494,-2.7849305469811,-0.3449305469811001,0.02506945301889996,0.10506945301890004,0.2150694530188999
6_seg10,329.0,249.6504559270517,163.84939547541015,67.0,150.0,200.0,283.0,1116.0,343.0,49.973760932944614,22.349873676553173,17.0,33.0,50.0,67.0,133.0,101.0,3.98019801980198,1.0675223465558177,0.0,3.0,4.0,5.0,6.0,101.0,3.5148514851485153,1.1542431406435874,0.0,3.0,4.0,4.0,6.0,301.0,388.2660370759604,242.09796710549645,61.101871010124704,232.9592458510222,352.4124012423847,468.47976965807885,1874.3819903150365,301.0,20.16914597990114,13.046828981015256,1.03873180717212,9.39198187243051,16.386379126924847,30.575256796827336,53.45133880175458,101.0,-0.08582163609001099,0.34996456680612964,-2.7849305469811,-0.18993054698110035,-0.06493054698110035,0.11506945301890024,0.3800694530189
6_seg11,359.0,251.10863509749302,166.71141193499892,67.0,150.0,200.0,291.5,1116.0,375.0,49.80266666666667,22.15715606891797,17.0,33.0,50.0,67.0,133.0,111.0,3.963963963963964,1.0438384403722107,0.0,3.0,4.0,5.0,6.0,111.0,3.4864864864864864,1.1510063965138182,0.0,3.0,4.0,4.0,6.0,328.0,385.4861839605189,238.90282687219414,61.101871010124704,228.4140092449189,349.35557257561067,468.34096533435485,1874.3819903150365,328.0,19.936937400240904,12.88535109621094,1.03873180717212,9.443134127953737,15.916826560656895,30.32364587375876,53.45133880175458,111.0,-0.05673234878290191,0.3483505240890095,-2.7849305469811,-0.15743054698110015,-0.02493054698110031,0.1475694530188998,0.3900694530188997
6_seg12,384.0,257.2291666666667,175.96289243081813,67.0,150.0,200.0,300.0,1233.0,400.0,49.73,22.187447059487123,17.0,33.0,50.0,67.0,133.0,121.0,3.900826446280992,1.0755228083563668,0.0,3.0,4.0,5.0,6.0,121.0,3.413223140495868,1.1738073485287333,0.0,3.0,3.0,4.0,6.0,351.0,388.345024560862,241.76242289173425,61.101871010124704,223.75325325127199,349.05549411593444,472.48671567191764,1874.3819903150365,351.0,19.9480593254687,12.917651141377368,1.03873180717212,9.284089746558193,15.625376569386704,30.369075404460048,53.45133880175458,121.0,-0.041335505658786055,0.3417413880532177,-2.7849305469811,-0.1499305469811003,-0.009930546981099742,0.19006945301889955,0.3900694530188997
6_seg13,407.0,264.8697788697789,186.82829831144687,67.0,150.0,200.0,316.0,1399.0,422.0,49.15402843601896,22.523832094843875,17.0,33.0,50.0,67.0,133.0,131.0,3.854961832061069,1.0750465993805547,0.0,3.0,4.0,5.0,6.0,131.0,3.3206106870229006,1.2042691723934549,0.0,3.0,3.0,4.0,6.0,373.0,387.0916136238837,263.68815431826806,61.101871010124704,219.85501164661503,333.5922720120201,467.41039252437065,2551.270040564696,373.0,19.52249645508284,13.067968803817095,1.03873180717212,8.708960149118212,14.958540566389926,30.032243564683405,55.12825515000645,131.0,-0.02733512713377186,0.3337971235214116,-2.7849305469811,-0.14743054698110036,0.02006945301889962,0.19006945301889974,0.3900694530188997
6_seg14,436.0,266.9288990825688,189.747011218547,67.0,150.0,200.0,316.0,1399.0,452.0,48.911504424778755,22.36377634997966,17.0,33.0,50.0,67.0,133.0,141.0,3.8439716312056738,1.0575152004531485,0.0,3.0,4.0,5.0,6.0,141.0,3.3049645390070923,1.2067859462896091,0.0,3.0,3.0,4.0,6.0,399.0,381.99418650516776,241.0546648371112,61.101871010124704,220.4981286511595,332.8888304307411,466.33227056944116,1874.3819903150365,399.0,19.29996095321632,12.977701269564369,1.03873180717212,8.667864788591535,14.863017129690256,29.562088868649397,55.12825515000645,141.0,-0.014646859037837696,0.3276342544066289,-2.7849305469811,-0.14493054698110042,0.035069453018899736,0.19506945301889989,0.3900694530188997
6_seg15,469.0,265.58848614072497,185.89001422485097,67.0,150.0,200.0,316.0,1399.0,485.0,49.29690721649486,22.370160050005477,17.0,33.0,50.0,67.0,133.0,151.0,3.8609271523178808,1.0330520161110814,0.0,3.0,4.0,5.0,6.0,151.0,3.3112582781456954,1.1786174412622958,0.0,3.0,3.0,4.0,6.0,430.0,381.0617730141946,256.85137507512854,61.101871010124704,219.95780464234426,329.30668286207987,460.8373552331155,2551.039394431144,430.0,19.356473131705503,12.945932212023378,1.03873180717212,8.647317108328195,14.935195478458654,29.739796640937005,55.12825515000645,151.0,-0.02565902380229215,0.3218795827381172,-2.7849305469811,-0.15743054698110015,0.02006945301889962,0.19006945301889974,0.3900694530188997
6_seg16,500.0,267.88,189.38495960833768,67.0,150.0,217.0,316.0,1399.0,517.0,48.85493230174081,22.222191921670273,17.0,33.0,50.0,67.0,133.0,161.0,3.8695652173913038,1.0132277309581537,0.0,3.0,4.0,5.0,6.0,161.0,3.31055900621118,1.1577781784776418,0.0,3.0,3.0,4.0,6.0,456.0,374.79395677593436,232.2717828809806,61.101871010124704,219.4908827452166,326.85488136082404,458.62474726261064,1874.3819903150365,456.0,19.13236601578004,12.923074381810407,1.03873180717212,8.557553199415697,14.882317729020395,28.96104377241005,58.86913604352379,161.0,-0.02918520536619327,0.3152435621765952,-2.7849305469811,-0.1549305469811002,0.015069453018899726,0.19006945301889955,0.3900694530188997
6_seg17,528.0,267.29924242424244,186.43545728688613,67.0,150.0,217.0,316.0,1399.0,546.0,48.908424908424905,22.388456283590454,17.0,33.0,50.0,67.0,133.0,171.0,3.865497076023392,1.0172235359301434,0.0,3.0,4.0,5.0,6.0,171.0,3.2865497076023398,1.1605248922172229,0.0,3.0,3.0,4.0,6.0,482.0,374.09164680688866,240.2427873039027,61.101871010124704,215.5342281811047,323.9529211067571,457.94536548779706,1874.3819903150365,482.0,19.117012148720427,13.069132147269375,1.03873180717212,8.343997999277981,14.66439939243716,29.695307960697413,58.86913604352379,171.0,-0.030983178560047474,0.3089827762791183,-2.7849305469811,-0.15743054698110015,0.02006945301889962,0.18006945301889976,0.3900694530188997
6_seg18,557.0,268.30700179533216,185.2127325531578,67.0,150.0,217.0,316.0,1399.0,575.0,49.4,22.780959712785148,17.0,33.0,50.0,67.0,133.0,181.0,3.856353591160221,1.0117783940780427,0.0,3.0,4.0,5.0,6.0,181.0,3.2707182320441985,1.1443940818661158,0.0,3.0,3.0,4.0,6.0,511.0,371.89470826411736,233.58449638586742,61.101871010124704,216.2708275405727,323.74740678015974,454.9086378727526,1874.3819903150365,511.0,19.14826236433092,12.951579995710508,1.03873180717212,8.348079446082476,14.871131767196353,29.263523781460925,58.86913604352379,181.0,-0.02075927626286806,0.3107368097728699,-2.7849305469811,-0.1549305469811002,0.02506945301889996,0.19006945301889955,0.3900694530188997
6_seg19,591.0,266.4010152284264,183.41038526402042,67.0,150.0,217.0,316.0,1399.0,610.0,49.81639344262296,22.876962119966464,17.0,33.0,50.0,67.0,133.0,191.0,3.87434554973822,1.0078228050023093,0.0,3.0,4.0,5.0,6.0,191.0,3.2931937172774868,1.1322570654564752,0.0,3.0,3.0,4.0,6.0,544.0,368.4664792873683,225.34772308163738,61.101871010124704,214.69879845998858,323.48263692628814,452.77161983180986,1874.3819903150365,544.0,19.25486033073113,13.033229580302436,1.03873180717212,8.413189772415013,14.889928182863246,29.737649225592474,58.86913604352379,191.0,-0.02385724855178073,0.3047104317719399,-2.7849305469811,-0.16493054698110002,0.025069453018899512,0.19006945301889955,0.3900694530188997
6_seg2,70.0,236.77142857142857,153.35344903608436,83.0,150.0,191.5,278.75,983.0,73.0,46.38356164383562,21.70421754776547,17.0,33.0,50.0,67.0,100.0,21.0,4.0,1.3784048752090219,0.0,3.0,4.0,5.0,6.0,21.0,3.523809523809524,1.3645163106041502,0.0,3.0,4.0,4.0,5.0,58.0,394.5083816414075,275.2982446862548,61.101871010124704,242.08207621661754,327.5354409358725,462.7384585097129,1874.3819903150365,58.0,20.098578328613318,14.528140525257685,1.03873180717212,8.261097880038799,17.65257105403111,30.803744209530485,49.95217994580668,21.0,-0.15254959460014775,0.6336789783628991,-2.7849305469811,-0.14493054698110042,0.015069453018899726,0.11506945301890024,0.2150694530188999
6_seg20,621.0,267.6441223832528,186.07770814751063,67.0,150.0,217.0,316.0,1399.0,639.0,50.0829420970266,22.681887740130662,17.0,33.0,50.0,67.0,133.0,201.0,3.870646766169154,1.0065704543657092,0.0,3.0,4.0,5.0,6.0,201.0,3.2786069651741294,1.1278253631441544,0.0,3.0,3.0,4.0,6.0,575.0,367.8001608913497,223.11313079100344,61.101871010124704,213.2144714109301,325.7945152269857,457.6820138800058,1874.3819903150365,575.0,19.351571580137826,13.05657076239418,1.03873180717212,8.348079446082476,14.911850390527384,30.233273143403142,58.86913604352379,201.0,-0.03104994996617472,0.2995323282579725,-2.7849305469811,-0.17493054698109978,0.01006945301889983,0.18006945301889976,0.3900694530188997
6_seg21,643.0,271.07931570762054,195.7324249396092,67.0,150.0,217.0,316.0,1416.0,664.0,50.32831325301205,22.802596624877353,17.0,33.0,50.0,67.0,133.0,211.0,3.829383886255924,1.0370696351354922,0.0,3.0,4.0,4.5,6.0,211.0,3.2417061611374414,1.143663673884005,0.0,3.0,3.0,4.0,6.0,594.0,368.100145958856,220.7626934040902,61.101871010124704,215.5342281811047,326.3695318743376,457.94536548779706,1874.3819903150365,594.0,19.50431421591717,13.09807831623559,1.03873180717212,8.343997999277981,15.013517210362394,30.72617353723559,58.86913604352379,211.0,-0.03630495456403848,0.2940849522696343,-2.7849305469811,-0.18243054698110006,-0.01493054698110008,0.17256945301889992,0.3900694530188997
6_seg22,673.0,271.4695393759286,194.383479089128,67.0,150.0,217.0,316.0,1416.0,696.0,50.26580459770115,23.047646180458532,17.0,33.0,50.0,67.0,133.0,221.0,3.819004524886878,1.0330013222632457,0.0,3.0,4.0,4.0,6.0,221.0,3.244343891402715,1.1457538801716642,0.0,3.0,3.0,4.0,6.0,621.0,369.1809740794033,222.3809637905208,61.101871010124704,215.05569658654358,327.0216635711948,458.2087170955883,1874.3819903150365,621.0,19.51103405853457,13.096880399080634,1.03873180717212,8.339916552473486,15.068493854334864,30.734903367845984,58.86913604352379,221.0,-0.04196674607612272,0.2908747286626639,-2.7849305469811,-0.1849305469811,-0.01993054698109997,0.15006945301889996,0.3900694530188997
